customer_id,age,income,plan,monthly_spend,sessions_per_week,churn_risk,satisfaction_score,referrals,region
372.0,42.0,74298.0,basic,24.459232205526177,3.0,medium,11.179496889029389,2,US-West
406.0,34.0,68630.0,basic,113.29871337139787,4.0,high,,0,US-East
259.0,39.0,69630.0,free,145.04219441864225,8.0,medium,10.356778469055623,0,APAC
269.0,45.0,41639.0,basic,100.54992555039291,10.0,low,7.476264391884561,2,APAC
213.0,38.0,96132.0,basic,-10.544269799628871,5.0,low,,2,US-West
288.0,50.0,64900.0,enterprise,2.6116293622669637,4.0,medium,7.724408387658164,1,EU
224.0,25.0,84242.0,free,36.39939468825766,9.0,medium,6.056233304205268,2,US-East
219.0,30.0,65985.0,free,-3.0328406932219067,0.0,low,8.239805280355634,1,LATAM
290.0,42.0,29922.0,free,75.27204166628061,11.0,low,7.952551361770288,2,US-East
355.0,32.0,81699.0,free,66.9639466947153,3.0,low,3.5596773394710985,0,EU
208.0,33.0,33754.0,basic,-20.102383611863324,5.0,medium,,2,EU
498.0,34.0,29354.0,enterprise,-2.3591832953596956,3.0,low,7.789648870394567,2,EU
296.0,34.0,70581.0,enterprise,582.1715025575836,6.0,medium,6.787816240928644,3,EU
363.0,41.0,47327.0,basic,9.65471807459327,7.0,low,8.406461344834621,0,LATAM
332.0,34.0,68263.0,free,125.683448892792,7.0,low,7.460644949327077,0,US-West
15.0,28.0,80993.0,basic,148.1427420934525,4.0,high,7.25234467119782,1,US-East
21.0,33.0,40331.0,basic,134.64918567545635,3.0,medium,4.997939250554895,1,US-East
191.0,36.0,39553.0,free,35.54948390867094,6.0,low,8.311449723152819,0,US-East
281.0,29.0,46938.0,pro,82.01484810734685,6.0,low,8.203499716269897,1,US-West
289.0,41.0,74191.0,basic,12.414187465917053,6.0,low,7.287505779060941,0,US-East
107.0,34.0,38428.0,basic,86.26408393174667,0.0,medium,8.858981011975304,1,APAC
118.0,40.0,32993.0,pro,7.618910388348187,4.0,low,6.345887834268,1,US-West
479.0,46.0,57251.0,pro,-13.952415340782984,8.0,low,4.309727673825356,3,APAC
30.0,36.0,75196.0,enterprise,-6.019958490297846,8.0,low,7.375301414680214,1,EU
256.0,26.0,103949.0,free,102.48232787681377,2.0,high,4.835669030240911,2,LATAM
500.0,25.0,40788.0,free,-3.7854209806656947,10.0,low,4.31054800014166,2,APAC
71.0,37.0,43080.0,free,206.89574520558293,7.0,low,5.724977508750364,0,US-East
252.0,31.0,63192.0,enterprise,152.28839873858658,6.0,medium,6.397574394027773,1,EU
210.0,28.0,74496.0,free,67.12178845149684,4.0,medium,,1,APAC
241.0,29.0,96593.0,enterprise,238.78744017014725,11.0,low,6.307132420080597,2,US-West
98.0,38.0,33944.0,basic,254.93227438942498,5.0,medium,5.841920527393025,0,EU
176.0,37.0,76573.0,free,100.05512943216429,3.0,medium,7.843392391869919,1,US-East
400.0,44.0,96999.0,pro,58.5945730412368,6.0,low,5.188003167495111,1,EU
400.0,37.0,70061.0,basic,88.10014715258588,9.0,medium,9.593151400642697,3,EU
206.0,31.0,62420.0,free,175.98397066339191,3.0,medium,6.652963927319245,1,US-West
266.0,33.0,52079.0,free,5.2480093606447475,8.0,medium,8.490927108082493,1,US-East
379.0,38.0,110261.0,pro,113.64968692151524,5.0,low,4.5688539788022515,0,LATAM
104.0,37.0,64899.0,pro,69.95894104237388,7.0,medium,4.36667203269553,0,US-West
192.0,38.0,43852.0,free,-6.923337304500453,6.0,medium,4.454545166337272,1,US-West
477.0,33.0,59843.0,pro,9.640753670896935,3.0,low,8.343135939069336,1,US-East
328.0,27.0,81119.0,free,-14.827805305097986,4.0,medium,5.446893001050302,2,APAC
486.0,34.0,92904.0,basic,57.61864908747795,6.0,low,8.435387814028735,1,US-West
366.0,29.0,65407.0,enterprise,26.18392524355519,5.0,high,8.720990696822652,1,US-West
132.0,39.0,87156.0,basic,150.22481754954347,1.0,medium,6.7336778179617145,0,APAC
316.0,40.0,45712.0,basic,12.677955627530316,9.0,low,4.357263166733603,2,US-East
3.0,39.0,47778.0,pro,15.266475222798924,4.0,medium,5.650017155110266,1,US-East
164.0,27.0,35352.0,free,217.5798105400832,9.0,low,8.468505523512617,1,US-West
322.0,46.0,47339.0,basic,37.27822489466098,5.0,medium,6.446334998048831,1,EU
249.0,28.0,68754.0,enterprise,-13.341300153964365,10.0,medium,9.858260267260475,2,US-East
55.0,27.0,42146.0,basic,-2.765859377766226,5.0,medium,9.306610474612325,1,EU
91.0,35.0,46329.0,basic,-21.14728213985161,5.0,medium,7.463364557637314,2,US-West
338.0,42.0,52508.0,enterprise,26.577618853297757,9.0,medium,11.334309874755503,1,EU
516.0,43.0,86203.0,basic,-1.6205302286144558,3.0,medium,7.496250164131206,0,EU
64.0,43.0,29412.0,pro,10.373964384539274,1.0,low,9.86292968399315,1,US-East
-6.0,28.0,56434.0,enterprise,-25.738971959843266,11.0,medium,3.8939296626330786,2,US-East
64.0,47.0,45077.0,basic,-9.018868823650612,1.0,medium,9.866571755820626,4,US-East
48.0,35.0,42598.0,basic,62.83727962371099,9.0,high,6.589826810188367,0,US-East
158.0,44.0,50599.0,free,336.53909165734825,4.0,medium,7.662023635146259,0,APAC
251.0,25.0,48759.0,basic,-0.5861063515798506,6.0,high,,1,US-West
177.0,38.0,48177.0,pro,20.608908103553425,7.0,low,3.0147148627689084,2,US-West
396.0,33.0,39396.0,free,69.26395703025557,8.0,low,6.907775835653679,0,APAC
348.0,55.0,57542.0,free,18.837803604450762,7.0,medium,4.226389742613211,1,LATAM
64.0,35.0,46900.0,free,55.065355688754245,10.0,low,6.62991907641395,2,US-West
160.0,44.0,38989.0,basic,20.727734028679144,8.0,low,5.318075462621372,0,US-West
239.0,35.0,62936.0,free,124.95554889213649,7.0,low,5.780792745259823,3,EU
40.0,39.0,72097.0,basic,64.89253304297225,2.0,low,8.98142116582433,0,EU
262.0,35.0,23430.0,pro,3.4798541152472175,7.0,medium,6.397149805639567,3,US-West
295.0,40.0,69117.0,pro,105.50064339650788,8.0,medium,4.341380585125027,2,EU
351.0,36.0,50940.0,pro,75.83790457170014,5.0,low,7.883090309508077,1,US-East
112.0,43.0,26628.0,pro,5.387143802300265,5.0,medium,4.0745776919755174,0,APAC
170.0,25.0,51081.0,pro,72.26431172640366,12.0,low,8.694609875759058,2,EU
302.0,33.0,30587.0,free,15.352467583772754,3.0,low,7.731077863222271,1,APAC
112.0,29.0,71587.0,basic,-11.70959532707885,6.0,medium,7.413925230621045,1,EU
15.0,26.0,112025.0,free,53.47429770345016,5.0,low,7.708223054304154,3,EU
239.0,36.0,41045.0,basic,104.80532137999577,6.0,medium,6.350933316344611,0,US-East
343.0,22.0,50759.0,free,-27.087048396832923,6.0,low,10.759105176282112,3,US-West
394.0,48.0,74116.0,basic,142.96863615407875,3.0,high,9.209211809788547,1,APAC
138.0,35.0,52510.0,free,-11.255764318164797,8.0,medium,6.665199722395178,0,US-West
121.0,26.0,77450.0,pro,34.93956664883647,11.0,low,4.7109637608198085,0,EU
149.0,37.0,92770.0,free,158.05358969602258,8.0,medium,10.06969657654227,3,LATAM
215.0,33.0,60113.0,free,64.51027778859446,6.0,low,8.444749361883373,2,US-West
315.0,23.0,38738.0,free,87.00239566982995,4.0,low,4.667536724744345,0,US-East
46.0,48.0,63539.0,free,-22.62123255189025,4.0,low,10.273153632875877,2,US-West
296.0,36.0,42554.0,free,105.16682290213015,8.0,low,7.155024831405401,2,US-West
165.0,34.0,77796.0,basic,23.67838116847811,2.0,medium,5.2517437253226085,1,US-East
295.0,39.0,54567.0,free,-20.02532223498322,7.0,medium,3.984669273092498,0,LATAM
190.0,26.0,65975.0,basic,40.04719242339778,7.0,medium,11.336799961281768,1,US-West
397.0,28.0,61829.0,basic,41.145354030611635,0.0,high,7.509976168645137,2,LATAM
416.0,45.0,134480.0,enterprise,-35.702538325698455,7.0,high,3.9746122361224665,1,EU
329.0,35.0,30598.0,basic,2.183226553711897,7.0,low,,2,US-West
286.0,41.0,71589.0,basic,65.59727411443117,5.0,medium,4.691059703006464,0,US-East
328.0,26.0,58835.0,free,120.60760445907611,10.0,low,9.11941773364126,3,US-West
348.0,30.0,76582.0,free,5.621622775887932,5.0,medium,3.4568969712862754,1,US-East
193.0,38.0,45914.0,basic,15.976042185021313,6.0,low,6.736487475418074,0,US-West
250.0,35.0,35430.0,free,142.59779560552934,12.0,medium,7.443552385857457,0,EU
25.0,38.0,54474.0,pro,25.908355798360233,1.0,low,7.63905513202344,1,EU
397.0,39.0,168477.0,basic,39.138376507202565,8.0,medium,9.790425307219358,0,US-East
381.0,34.0,46139.0,free,-8.698161753298535,8.0,low,8.470910420522491,1,EU
73.0,29.0,44460.0,pro,24.484664814294085,-1.0,low,9.86292968399315,1,US-West
470.0,38.0,29419.0,pro,75.1190167361527,7.0,medium,5.950957718847178,0,US-East
148.0,29.0,48287.0,free,42.34004129739083,5.0,medium,5.835286736915766,1,US-East
276.0,34.0,53300.0,pro,70.02763133994736,3.0,low,5.975017116307776,0,US-West
304.0,35.0,47665.0,basic,165.69826553512502,5.0,high,5.0043855549630925,0,EU
355.0,39.0,54684.0,free,-20.13777754026233,6.0,low,10.216391591117095,3,US-East
138.0,26.0,70933.0,free,26.124816304394717,8.0,low,8.101485434587982,1,EU
217.0,28.0,47953.0,pro,112.07461932620609,3.0,high,4.462789728150211,2,US-East
97.0,48.0,22647.0,free,-30.38100885242528,9.0,medium,8.277406160010836,1,APAC
223.0,37.0,54821.0,pro,22.82251963140024,5.0,medium,7.815849803591726,0,US-West
347.0,22.0,59396.0,basic,68.39108026542627,4.0,low,8.856042928022047,1,APAC
508.0,39.0,102080.0,basic,7.641616094455621,1.0,medium,8.194413829418906,0,US-East
240.0,35.0,39051.0,basic,48.453055654790916,12.0,medium,6.173083486755681,2,EU
436.0,29.0,142173.0,basic,25.475647154014858,8.0,medium,8.531405285346263,0,US-West
190.0,31.0,48756.0,basic,12.051322802491825,9.0,low,10.003184854176132,2,EU
267.0,50.0,77594.0,pro,51.40667312884998,6.0,high,8.625446285712307,0,US-West
131.0,33.0,42795.0,enterprise,72.27411322462345,4.0,high,2.159428924981479,0,LATAM
125.0,22.0,44629.0,free,280.33427803169906,3.0,medium,7.98240871341002,3,EU
346.0,34.0,76866.0,free,-9.2940573022464,10.0,low,8.08844016238952,3,US-West
191.0,34.0,59916.0,free,91.88806372609028,7.0,medium,7.506359509584992,0,EU
41.0,32.0,55295.0,pro,16.263224069694694,12.0,low,7.099535252240468,2,EU
352.0,38.0,48527.0,free,6.233719570368596,10.0,high,8.735471715624945,2,US-East
188.0,35.0,24164.0,free,-13.56817702674244,6.0,low,2.6061097840048837,1,US-East
224.0,32.0,45732.0,enterprise,-13.131101681027655,10.0,low,7.30225758141682,2,EU
39.0,51.0,45252.0,pro,-22.367652065975577,4.0,medium,4.819433467183359,1,US-West
223.0,45.0,46430.0,enterprise,0.30168693840673555,5.0,low,7.076458840781385,0,US-West
209.0,24.0,77898.0,free,15.170055887372339,6.0,low,9.885080250163782,3,US-West
374.0,28.0,49670.0,basic,38.10565180330702,8.0,low,6.750144334506107,0,APAC
188.0,31.0,40916.0,enterprise,1.278031867888643,4.0,high,8.047911968188417,1,US-West
231.0,30.0,45618.0,basic,2.8323553790280798,4.0,low,9.96154766577216,2,US-East
391.0,32.0,71460.0,basic,64.85839277674063,8.0,medium,10.345984960899983,0,EU
52.0,49.0,88552.0,free,63.11011430197657,7.0,low,6.192486457701648,2,APAC
218.0,35.0,61772.0,free,136.33379117886895,7.0,medium,8.480725521632678,0,US-West
268.0,45.0,47806.0,basic,0.08435789270354732,3.0,medium,5.470645458489249,1,EU
89.0,42.0,53093.0,free,138.7742216960238,5.0,low,7.801422357432427,1,APAC
223.0,40.0,90180.0,basic,54.05640868682086,9.0,medium,9.962016931498608,2,US-East
268.0,30.0,54505.0,pro,110.97153073369229,5.0,low,7.225518564202871,3,EU
272.0,25.0,48129.0,free,-12.84655671757433,4.0,medium,10.796502727775295,3,EU
292.0,48.0,43872.0,pro,324.61953529803515,11.0,medium,6.0429788994869265,0,US-East
145.0,35.0,74159.0,free,54.66149233354435,9.0,medium,6.457633761405631,1,US-West
348.0,43.0,33876.0,basic,100.55455157253643,3.0,medium,5.739702139182016,1,US-East
422.0,40.0,74169.0,free,506.69788113907106,10.0,low,9.363191042328253,0,US-West
188.0,32.0,47942.0,free,128.43281089314576,0.0,medium,10.531560623484,1,US-East
73.0,42.0,41402.0,free,-36.62130464198967,4.0,medium,7.169532775001359,2,EU
179.0,32.0,76383.0,basic,37.349989718505896,7.0,medium,6.568007850789915,0,APAC
115.0,23.0,50398.0,basic,19.734185617825034,9.0,low,11.142099337536207,2,APAC
358.0,22.0,67936.0,free,10.851131911772878,9.0,medium,8.424511166747882,1,APAC
281.0,34.0,75216.0,basic,179.88597885744068,9.0,medium,7.510375745786003,0,US-East
259.0,48.0,75800.0,pro,69.99672300051462,4.0,low,5.580921430165814,1,US-East
276.0,38.0,60730.0,basic,5.876609563727364,10.0,low,10.301445356642636,1,US-East
257.0,32.0,52525.0,basic,402.9916630722518,11.0,high,7.261550713768116,2,US-West
164.0,45.0,65264.0,basic,-3.1430207446479237,0.0,high,5.483835867074797,1,LATAM
395.0,31.0,120107.0,free,147.98219784173205,4.0,medium,6.825696657634802,1,US-East
475.0,27.0,108073.0,basic,182.92456009931476,6.0,medium,7.057371500268648,1,APAC
157.0,41.0,48782.0,enterprise,-24.981674756139267,7.0,high,10.059428924981479,0,US-West
438.0,38.0,64985.0,pro,-12.895360922355993,7.0,medium,8.665062301118802,0,US-East
343.0,30.0,83739.0,pro,206.72828585086756,6.0,low,5.646113444215853,1,US-West
248.0,32.0,117768.0,pro,158.15003032357586,7.0,high,7.752651005480297,2,US-East
362.0,35.0,23431.0,free,248.62686889793977,8.0,medium,,3,US-East
298.0,31.0,87331.0,pro,611.7816141757313,2.0,medium,7.412906418649749,1,LATAM
186.0,32.0,42674.0,free,-11.1624022333364,0.0,low,6.409677535912289,1,US-East
210.0,32.0,42152.0,basic,41.84706359928404,10.0,low,6.226087627354136,2,APAC
485.0,41.0,58601.0,basic,76.38776145544654,6.0,medium,5.526389272382096,0,US-East
263.0,37.0,32859.0,free,235.95718467086925,4.0,high,5.684950815417244,1,US-East
215.0,31.0,71440.0,basic,120.31256536311808,5.0,low,11.397091298097099,3,EU
188.0,31.0,50495.0,basic,15.324543076851725,4.0,low,8.898344753894639,1,EU
189.0,30.0,51891.0,basic,28.58886909604304,5.0,low,7.494468738633174,2,EU
273.0,34.0,43852.0,free,60.488691681094565,7.0,low,4.193509309532001,1,APAC
434.0,34.0,49144.0,free,38.15783948335122,4.0,high,3.05687239493673,0,US-East
164.0,38.0,40901.0,basic,-8.953128597053261,6.0,low,11.564344514079881,3,US-West
202.0,41.0,33205.0,pro,-4.613061555273642,8.0,high,2.287388581522185,0,US-West
262.0,28.0,41034.0,pro,123.84463519465449,5.0,low,9.259734291255215,1,US-East
390.0,38.0,83158.0,free,64.30660878775036,9.0,medium,5.9627394020973785,1,US-West
194.0,37.0,39485.0,basic,157.35442581097934,8.0,medium,10.740841828100741,0,EU
146.0,36.0,85334.0,basic,39.88582632216428,7.0,low,8.810061488603623,0,US-West
415.0,52.0,41961.0,basic,78.62856000269372,8.0,low,6.641478395227299,0,APAC
28.0,37.0,65485.0,basic,108.14508892581269,2.0,low,5.91626703829243,1,APAC
220.0,43.0,30743.0,free,30.82734536481542,7.0,low,7.2987742372673425,0,US-East
322.0,49.0,34921.0,free,21.7656869625783,8.0,medium,9.182691390791433,0,US-East
232.0,32.0,44821.0,basic,4.554056697470692,5.0,medium,10.287520250528225,0,US-East
328.0,32.0,50892.0,basic,-13.291396249094184,2.0,medium,6.824747858595028,1,LATAM
338.0,33.0,38858.0,free,-9.257940001011843,3.0,low,7.717463868526688,0,US-East
247.0,31.0,53220.0,free,42.668533567946994,6.0,low,10.141989195111966,1,US-East
318.0,25.0,46714.0,free,20.261360014463545,1.0,low,6.711788752576064,1,US-West
126.0,20.0,55615.0,free,-14.11216247038373,1.0,medium,9.166586657783531,1,APAC
91.0,35.0,29733.0,free,139.11720865641092,8.0,low,10.35154366239948,1,US-East
224.0,47.0,36463.0,pro,8.111286433221245,7.0,medium,6.446162009903762,2,US-East
